Caso;Falta;Localizacao;Contingencia;Fase;TensaoModuloCurto;TensaoAnguloCurto;CorrenteModuloCurto;CorrenteAnguloCurto;BarraOrigem;TensaoModuloOrigem;TensaoAnguloOrigem;BarraDestino;TensaoModuloDestino;TensaoAnguloDestino;Circuito;CorrenteModuloCircuito;CorrenteAnguloCircuito;Identificacao;Impedancia_Ponto;Impedancia_Mod;Impedancia_Ang
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5254 PARAIS-RN230;0.85;-0.2;5255 PARAIS-RN138;0.866;-0.0;2T(04T2;45.0;-78.9;04T2-5254-5255-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5254 PARAIS-RN230;0.15;-178.7;5255 PARAIS-RN138;0.134;-179.7;2T(04T2;45.0;-78.9;04T2-5254-5255-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5254 PARAIS-RN230;0.053;-177.4;5255 PARAIS-RN138;0.037;179.6;2T(04T2;43.0;-78.6;04T2-5254-5255-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5254 PARAIS-RN230;0.646;-0.8;6130 CEAMIR-RN500;0.819;-0.3;1T(EQUIV.;207.0;-79.8;UIV.-5254-6130-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5254 PARAIS-RN230;0.954;-115.0;6130 CEAMIR-RN500;0.965;-116.5;1T(EQUIV.;-102.0;-80.7;UIV.-5254-6130-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5254 PARAIS-RN230;0.956;114.9;6130 CEAMIR-RN500;0.97;116.4;1T(EQUIV.;-102.0;-80.7;UIV.-5254-6130-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5254 PARAIS-RN230;0.85;-0.2;6130 CEAMIR-RN500;0.916;-0.2;1T(EQUIV.;103.0;-80.1;UIV.-5254-6130-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5254 PARAIS-RN230;0.15;-178.7;6130 CEAMIR-RN500;0.084;-178.3;1T(EQUIV.;103.0;-80.1;UIV.-5254-6130-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5254 PARAIS-RN230;0.053;-177.4;6130 CEAMIR-RN500;0.014;178.3;1T(EQUIV.;2.0;-39.0;UIV.-5254-6130-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5254 PARAIS-RN230;0.646;-0.8;6132 CEAMIR-RN230;0.64;-1.4;1L(EQUIV.;-5.0;-74.4;UIV.-5254-6132-1L;AB;22718.41;113.21
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5254 PARAIS-RN230;0.954;-115.0;6132 CEAMIR-RN230;0.936;-112.4;1L(EQUIV.;3.0;-73.3;UIV.-5254-6132-1L;AN;67346.69;36.39
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5254 PARAIS-RN230;0.956;114.9;6132 CEAMIR-RN230;0.937;112.3;1L(EQUIV.;3.0;-73.3;UIV.-5254-6132-1L;BC;9999.99;0.0
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5254 PARAIS-RN230;0.85;-0.2;6132 CEAMIR-RN230;0.832;-0.4;1L(EQUIV.;-3.0;-74.0;UIV.-5254-6132-1L;BN;18273.57;145.36
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5254 PARAIS-RN230;0.15;-178.7;6132 CEAMIR-RN230;0.168;-178.2;1L(EQUIV.;-3.0;-74.0;UIV.-5254-6132-1L;CA;22941.08;34.12
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5254 PARAIS-RN230;0.053;-177.4;6132 CEAMIR-RN230;0.025;-169.4;1L(EQUIV.;0.0;0.0;UIV.-5254-6132-1L;CN;18310.03;15.23
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5254 PARAIS-RN230;0.646;-0.8;0 -REFERENCIA-;1.0;0.0;1G(EQUIV.;1376.0;-80.0;UIV.-5254-0-1G;;;
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5254 PARAIS-RN230;0.954;-115.0;0 -REFERENCIA-;1.0;-120.0;1G(EQUIV.;-497.0;-84.1;UIV.-5254-0-1G;;;
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5254 PARAIS-RN230;0.956;114.9;0 -REFERENCIA-;1.0;120.0;1G(EQUIV.;-497.0;-84.1;UIV.-5254-0-1G;;;
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5254 PARAIS-RN230;0.85;-0.2;0 -REFERENCIA-;1.0;0.0;1G(EQUIV.;624.0;-81.1;UIV.-5254-0-1G;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5254 PARAIS-RN230;0.15;-178.7;0 -REFERENCIA-;0.0;0.0;1G(EQUIV.;624.0;-81.1;UIV.-5254-0-1G;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5254 PARAIS-RN230;0.053;-177.4;0 -REFERENCIA-;0.0;0.0;1G(EQUIV.;131.0;-69.6;UIV.-5254-0-1G;;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5254 PARAIS-RN230;0.646;-0.8;5252 S.CRUZ-RN138;0.723;-0.4;1T(EQUIV.;5.0;-63.3;UIV.-5254-5252-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5254 PARAIS-RN230;0.954;-115.0;5252 S.CRUZ-RN138;0.953;-114.4;1T(EQUIV.;-3.0;-64.1;UIV.-5254-5252-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5254 PARAIS-RN230;0.956;114.9;5252 S.CRUZ-RN138;0.95;114.5;1T(EQUIV.;-3.0;-64.1;UIV.-5254-5252-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5254 PARAIS-RN230;0.85;-0.2;5252 S.CRUZ-RN138;0.872;-0.1;1T(EQUIV.;3.0;-63.6;UIV.-5254-5252-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5254 PARAIS-RN230;0.15;-178.7;5252 S.CRUZ-RN138;0.128;-179.5;1T(EQUIV.;3.0;-63.6;UIV.-5254-5252-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5254 PARAIS-RN230;0.053;-177.4;5252 S.CRUZ-RN138;0.022;-173.7;1T(EQUIV.;0.0;0.0;UIV.-5254-5252-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5254 PARAIS-RN230;0.646;-0.8;5222 CGDBPD-PB230;0.854;-0.7;3L(EQUIV.;2.0;-70.4;UIV.-5254-5222-3L;AB;72949.05;-70.38
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5254 PARAIS-RN230;0.954;-115.0;5222 CGDBPD-PB230;0.967;-116.7;3L(EQUIV.;-1.0;-70.4;UIV.-5254-5222-3L;AN;40056.13;-110.62
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5254 PARAIS-RN230;0.956;114.9;5222 CGDBPD-PB230;0.97;116.6;3L(EQUIV.;-1.0;-70.4;UIV.-5254-5222-3L;BC;9999.99;0.0
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5254 PARAIS-RN230;0.85;-0.2;5222 CGDBPD-PB230;0.929;-0.3;3L(EQUIV.;1.0;-70.4;UIV.-5254-5222-3L;BN;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5254 PARAIS-RN230;0.15;-178.7;5222 CGDBPD-PB230;0.071;-176.6;3L(EQUIV.;1.0;-70.4;UIV.-5254-5222-3L;CA;73664.03;-149.47
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5254 PARAIS-RN230;0.053;-177.4;5222 CGDBPD-PB230;0.005;-154.7;3L(EQUIV.;0.0;0.0;UIV.-5254-5222-3L;CN;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5254 PARAIS-RN230;0.646;-0.8;5200 CGT----PB500;0.891;-0.5;1T(EQUIV.;32.0;-78.6;UIV.-5254-5200-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5254 PARAIS-RN230;0.954;-115.0;5200 CGT----PB500;0.975;-117.3;1T(EQUIV.;-16.0;-78.9;UIV.-5254-5200-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5254 PARAIS-RN230;0.956;114.9;5200 CGT----PB500;0.974;117.3;1T(EQUIV.;-16.0;-78.9;UIV.-5254-5200-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5254 PARAIS-RN230;0.85;-0.2;5200 CGT----PB500;0.946;-0.1;1T(EQUIV.;16.0;-78.7;UIV.-5254-5200-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5254 PARAIS-RN230;0.15;-178.7;5200 CGT----PB500;0.054;-177.5;1T(EQUIV.;16.0;-78.7;UIV.-5254-5200-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5254 PARAIS-RN230;0.053;-177.4;5200 CGT----PB500;0.003;-106.0;1T(EQUIV.;0.0;0.0;UIV.-5254-5200-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5243 NATAL2-RN069;0.544;-65.9;5241 NATAL2-RN230;0.0;0.0;2T(04T2;0.0;0.0;04T2-5243-5241-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5243 NATAL2-RN069;0.55;-113.8;5241 NATAL2-RN230;0.953;-113.8;2T(04T2;0.0;0.0;04T2-5243-5241-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5243 NATAL2-RN069;1.0;90.0;5241 NATAL2-RN230;0.942;114.1;2T(04T2;0.0;0.0;04T2-5243-5241-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5243 NATAL2-RN069;0.628;-29.8;5241 NATAL2-RN230;0.628;0.2;2T(04T2;0.0;0.0;04T2-5243-5241-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5243 NATAL2-RN069;0.372;-150.3;5241 NATAL2-RN230;0.372;179.7;2T(04T2;0.0;0.0;04T2-5243-5241-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5243 NATAL2-RN069;0.0;0.0;5241 NATAL2-RN230;0.256;-179.1;2T(04T2;0.0;0.0;04T2-5243-5241-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5243 NATAL2-RN069;0.544;-65.9;5241 NATAL2-RN230;0.0;0.0;3T(04T3;0.0;0.0;04T3-5243-5241-3T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5243 NATAL2-RN069;0.55;-113.8;5241 NATAL2-RN230;0.953;-113.8;3T(04T3;0.0;0.0;04T3-5243-5241-3T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5243 NATAL2-RN069;1.0;90.0;5241 NATAL2-RN230;0.942;114.1;3T(04T3;0.0;0.0;04T3-5243-5241-3T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5243 NATAL2-RN069;0.628;-29.8;5241 NATAL2-RN230;0.628;0.2;3T(04T3;0.0;0.0;04T3-5243-5241-3T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5243 NATAL2-RN069;0.372;-150.3;5241 NATAL2-RN230;0.372;179.7;3T(04T3;0.0;0.0;04T3-5243-5241-3T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5243 NATAL2-RN069;0.0;0.0;5241 NATAL2-RN230;0.256;-179.1;3T(04T3;0.0;0.0;04T3-5243-5241-3T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5243 NATAL2-RN069;0.544;-65.9;5241 NATAL2-RN230;0.0;0.0;4T(04T4;0.0;0.0;04T4-5243-5241-4T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5243 NATAL2-RN069;0.55;-113.8;5241 NATAL2-RN230;0.953;-113.8;4T(04T4;0.0;0.0;04T4-5243-5241-4T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5243 NATAL2-RN069;1.0;90.0;5241 NATAL2-RN230;0.942;114.1;4T(04T4;0.0;0.0;04T4-5243-5241-4T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5243 NATAL2-RN069;0.628;-29.8;5241 NATAL2-RN230;0.628;0.2;4T(04T4;0.0;0.0;04T4-5243-5241-4T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5243 NATAL2-RN069;0.372;-150.3;5241 NATAL2-RN230;0.372;179.7;4T(04T4;0.0;0.0;04T4-5243-5241-4T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5243 NATAL2-RN069;0.0;0.0;5241 NATAL2-RN230;0.256;-179.1;4T(04T4;0.0;0.0;04T4-5243-5241-4T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5243 NATAL2-RN069;0.544;-65.9;5276 NTDT1--RN000;0.276;0.9;1T(;0.0;0.0;1T(-5243-5276-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5243 NATAL2-RN069;0.55;-113.8;5276 NTDT1--RN000;0.874;-97.1;1T(;0.0;0.0;1T(-5243-5276-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5243 NATAL2-RN069;1.0;90.0;5276 NTDT1--RN000;0.871;97.2;1T(;0.0;0.0;1T(-5243-5276-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5243 NATAL2-RN069;0.628;-29.8;5276 NTDT1--RN000;0.628;0.2;1T(;0.0;0.0;1T(-5243-5276-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5243 NATAL2-RN069;0.372;-150.3;5276 NTDT1--RN000;0.372;179.7;1T(;0.0;0.0;1T(-5243-5276-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5243 NATAL2-RN069;0.0;0.0;5276 NTDT1--RN000;0.02;0.9;1T(;0.0;0.0;1T(-5243-5276-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5243 NATAL2-RN069;0.544;-65.9;0 -REFERENCIA-;1.0;-30.0;1H(EQUIV.;0.0;0.0;UIV.-5243-0-1H;;;
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5243 NATAL2-RN069;0.55;-113.8;0 -REFERENCIA-;1.0;-150.0;1H(EQUIV.;0.0;0.0;UIV.-5243-0-1H;;;
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5243 NATAL2-RN069;1.0;90.0;0 -REFERENCIA-;1.0;90.0;1H(EQUIV.;0.0;0.0;UIV.-5243-0-1H;;;
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5243 NATAL2-RN069;0.628;-29.8;0 -REFERENCIA-;1.0;-30.0;1H(EQUIV.;0.0;0.0;UIV.-5243-0-1H;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5243 NATAL2-RN069;0.372;-150.3;0 -REFERENCIA-;0.0;0.0;1H(EQUIV.;0.0;0.0;UIV.-5243-0-1H;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5243 NATAL2-RN069;0.0;0.0;0 -REFERENCIA-;0.0;0.0;1H(EQUIV.;0.0;0.0;UIV.-5243-0-1H;;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5245 NATAL3-RN230;0.225;-4.2;43993 NTT-T1-RN000;0.478;0.3;1T(04T1;683.0;-85.1;04T1-5245-4399-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5245 NATAL3-RN230;0.939;-110.6;43993 NTT-T1-RN000;0.891;-104.4;1T(04T1;293.0;-81.0;04T1-5245-4399-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5245 NATAL3-RN230;0.915;111.1;43993 NTT-T1-RN000;0.897;104.3;1T(04T1;293.0;-81.0;04T1-5245-4399-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5245 NATAL3-RN230;0.685;-0.1;43993 NTT-T1-RN000;0.733;-0.0;1T(04T1;130.0;-88.1;04T1-5245-4399-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5245 NATAL3-RN230;0.315;-179.8;43993 NTT-T1-RN000;0.267;-180.0;1T(04T1;130.0;-88.1;04T1-5245-4399-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5245 NATAL3-RN230;0.146;-174.4;43993 NTT-T1-RN000;0.011;13.7;1T(04T1;423.0;-83.2;04T1-5245-4399-1T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5245 NATAL3-RN230;0.225;-4.2;6131 EXTREM-RN230;0.44;-2.3;3L(04F3;3968.0;-84.0;04F3-5245-6131-3L;AB;27.7;-38.14
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5245 NATAL3-RN230;0.939;-110.6;6131 EXTREM-RN230;0.933;-111.0;3L(04F3;-948.0;-87.2;04F3-5245-6131-3L;AN;5.84;-99.75
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5245 NATAL3-RN230;0.915;111.1;6131 EXTREM-RN230;0.923;111.2;3L(04F3;-948.0;-87.2;04F3-5245-6131-3L;BC;9999.99;0.0
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5245 NATAL3-RN230;0.685;-0.1;6131 EXTREM-RN230;0.758;-0.3;3L(04F3;1638.0;-84.6;04F3-5245-6131-3L;BN;606.2;150.52
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5245 NATAL3-RN230;0.315;-179.8;6131 EXTREM-RN230;0.242;-179.0;3L(04F3;1638.0;-84.6;04F3-5245-6131-3L;CA;27.86;-152.86
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5245 NATAL3-RN230;0.146;-174.4;6131 EXTREM-RN230;0.076;-172.9;3L(04F3;692.0;-81.1;04F3-5245-6131-3L;CN;590.47;12.23
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5245 NATAL3-RN230;0.225;-4.2;6131 EXTREM-RN230;0.44;-2.3;4L(04F4;3871.0;-83.1;04F4-5245-6131-4L;AB;27.7;-38.14
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5245 NATAL3-RN230;0.939;-110.6;6131 EXTREM-RN230;0.933;-111.0;4L(04F4;-1050.0;-90.2;04F4-5245-6131-4L;AN;6.2;-101.62
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5245 NATAL3-RN230;0.915;111.1;6131 EXTREM-RN230;0.923;111.2;4L(04F4;-1050.0;-90.2;04F4-5245-6131-4L;BC;9999.99;0.0
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5245 NATAL3-RN230;0.685;-0.1;6131 EXTREM-RN230;0.758;-0.3;4L(04F4;1638.0;-84.6;04F4-5245-6131-4L;BN;644.93;35.32
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5245 NATAL3-RN230;0.315;-179.8;6131 EXTREM-RN230;0.242;-179.0;4L(04F4;1638.0;-84.6;04F4-5245-6131-4L;CA;27.86;-152.86
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5245 NATAL3-RN230;0.146;-174.4;6131 EXTREM-RN230;0.076;-172.9;4L(04F4;602.0;-74.9;04F4-5245-6131-4L;CN;628.19;-102.96
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5245 NATAL3-RN230;0.225;-4.2;43995 NTT-T2-RN000;0.492;0.1;2T(04T2;684.0;-86.3;04T2-5245-4399-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5245 NATAL3-RN230;0.939;-110.6;43995 NTT-T2-RN000;0.89;-104.0;2T(04T2;294.0;-82.2;04T2-5245-4399-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5245 NATAL3-RN230;0.915;111.1;43995 NTT-T2-RN000;0.895;104.0;2T(04T2;294.0;-82.2;04T2-5245-4399-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5245 NATAL3-RN230;0.685;-0.1;43995 NTT-T2-RN000;0.736;-0.0;2T(04T2;130.0;-89.3;04T2-5245-4399-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5245 NATAL3-RN230;0.315;-179.8;43995 NTT-T2-RN000;0.264;-179.9;2T(04T2;130.0;-89.3;04T2-5245-4399-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5245 NATAL3-RN230;0.146;-174.4;43995 NTT-T2-RN000;0.02;5.6;2T(04T2;423.0;-84.4;04T2-5245-4399-2T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5245 NATAL3-RN230;0.225;-4.2;5241 NATAL2-RN230;0.0;0.0;3L(04N3;-4954.0;-83.9;04N3-5245-5241-3L;AB;24.79;142.29
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5245 NATAL3-RN230;0.939;-110.6;5241 NATAL2-RN230;0.953;-113.8;3L(04N3;547.0;-95.0;04N3-5245-5241-3L;AN;4.11;81.87
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5245 NATAL3-RN230;0.915;111.1;5241 NATAL2-RN230;0.942;114.1;3L(04N3;547.0;-95.0;04N3-5245-5241-3L;BC;9999.99;0.0
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5245 NATAL3-RN230;0.685;-0.1;5241 NATAL2-RN230;0.628;0.2;3L(04N3;-1831.0;-85.0;04N3-5245-5241-3L;BN;69.96;-21.25
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5245 NATAL3-RN230;0.315;-179.8;5241 NATAL2-RN230;0.372;179.7;3L(04N3;-1831.0;-85.0;04N3-5245-5241-3L;CA;24.94;27.56
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5245 NATAL3-RN230;0.146;-174.4;5241 NATAL2-RN230;0.256;-179.1;3L(04N3;-1295.0;-80.9;04N3-5245-5241-3L;CN;68.15;-159.53
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5245 NATAL3-RN230;0.225;-4.2;5241 NATAL2-RN230;0.0;0.0;4L(04N4;-4937.0;-84.0;04N4-5245-5241-4L;AB;24.79;142.29
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5245 NATAL3-RN230;0.939;-110.6;5241 NATAL2-RN230;0.953;-113.8;4L(04N4;563.0;-94.1;04N4-5245-5241-4L;AN;4.11;81.87
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5245 NATAL3-RN230;0.915;111.1;5241 NATAL2-RN230;0.942;114.1;4L(04N4;563.0;-94.1;04N4-5245-5241-4L;BC;9999.99;0.0
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5245 NATAL3-RN230;0.685;-0.1;5241 NATAL2-RN230;0.628;0.2;4L(04N4;-1831.0;-85.0;04N4-5245-5241-4L;BN;69.96;-21.25
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5245 NATAL3-RN230;0.315;-179.8;5241 NATAL2-RN230;0.372;179.7;4L(04N4;-1831.0;-85.0;04N4-5245-5241-4L;CA;24.94;27.56
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5245 NATAL3-RN230;0.146;-174.4;5241 NATAL2-RN230;0.256;-179.1;4L(04N4;-1278.0;-81.1;04N4-5245-5241-4L;CN;68.15;-159.53
1;FT;5241 NATAL2-RN230;Caso-Base;A;0.0;0.0;14543.0;-83.9;5245 NATAL3-RN230;0.225;-4.2;5246 NATAL3-RN069;0.64;-51.5;3T(;686.0;-85.4;3T(-5245-5246-3T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;B;0.953;-113.8;0.0;0.0;5245 NATAL3-RN230;0.939;-110.6;5246 NATAL3-RN069;0.638;-128.6;3T(;314.0;-81.6;3T(-5245-5246-3T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;C;0.942;114.1;0.0;0.0;5245 NATAL3-RN230;0.915;111.1;5246 NATAL3-RN069;1.0;90.0;3T(;314.0;-81.6;3T(-5245-5246-3T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;P;0.628;0.2;4848.0;-83.9;5245 NATAL3-RN230;0.685;-0.1;5246 NATAL3-RN069;0.73;-30.0;3T(;125.0;-88.6;3T(-5245-5246-3T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;N;0.372;179.7;4848.0;-83.9;5245 NATAL3-RN230;0.315;-179.8;5246 NATAL3-RN069;0.27;-149.9;3T(;125.0;-88.6;3T(-5245-5246-3T;;;
1;FT;5241 NATAL2-RN230;Caso-Base;Z;0.256;-179.1;4848.0;-83.9;5245 NATAL3-RN230;0.146;-174.4;5246 NATAL3-RN069;0.0;0.0;3T(;438.0;-83.6;3T(-5245-5246-3T;;;
